 public | okp_wpinv                     | таблица            |               |                    | 
 public | okp_wpinv_id_seq              | последовательность |               |                    | 
 public | okp_wpinvdef                  | таблица            |               |                    | 
 public | okp_wpinvdef_id_seq           | последовательность |               |                    | 
 public | okp_wpl                       | таблица            |               |                    | 
 public | okp_wpl_id_seq                | последовательность |               |                    | 
 public | okp_wplaces                   | таблица            |               |                    | 
 public | okp_wplaces_id_seq            | последовательность |               |                    | 
 public | okp_wrh                       | таблица            |               |                    | 
 public | okp_wrh_dep                   | таблица            |               |                    | 
 public | okp_wrh_dep_id_seq            | последовательность |               |                    | 
 public | okp_wrh_subjects              | таблица            |               |                    | 
 public | okp_wrh_subjects_id_seq       | последовательность |               |                    | 
 public | okp_wrh_wrh_id_seq            | последовательность |               |                    | 
 public | okp_wrhfolddata               | таблица            |               |                    | 
 public | okp_wrhfolddata_id_seq        | последовательность |               |                    | 
 public | okp_wrhfolds                  | таблица            |               |                    | 
 public | okp_wrhfolds_id_seq           | последовательность |               |                    | 
 public | okp_wrhu                      | таблица            |               |                    | 
 public | okp_wrk                       | таблица            |               |                    | 
 public | okp_wrk_activ                 | таблица            |               |                    | 
 public | okp_wrk_activ_id_seq          | последовательность |               |                    | 
 public | okp_wrk_id_seq                | последовательность |               |                    | 
 public | okp_xsl                       | таблица            |               |                    | 
 public | okp_xsl_rwc_seq               | последовательность |               |                    | 
 public | okp_zatbase                   | таблица            |               |                    | 
 public | okp_zatbase_zbasecode_seq     | последовательность |               |                    | 
 public | okp_zatcodes                  | таблица            |               |                    | 
 public | okp_zatr                      | таблица            |               |                    | 
 public | okp_zatr_rwc_seq              | последовательность |               |                    | 
 public | okp_zpr                       | таблица            |               |                    | 
 public | okp_zpr_rwc_seq               | последовательность |               |                    | 
 public | okp_zpu                       | таблица            |               |                    | 
 public | okp_zpu_id_seq                | последовательность |               |                    | 
 public | stc_cpl_overexpenditure       | таблица            |               |                    | 
 public | stc_subzkd                    | таблица            |               |                    | 
 public | stc_zkd                       | таблица            |               |                    | 
